"Col-0_ID"	"Accession"	"Accession_ID"
"AT5G28340"	"Kyo-1_ID"	"ATKYO-5G39660"
"AT5G08310"	"Kyo-1_ID"	"ATKYO-5G18280"
"AT1G02370"	"Kyo-1_ID"	"ATKYO-1G11500"
"AT1G30290"	"Kyo-1_ID"	"ATKYO-1G41890"
"AT1G79080"	"Kyo-1_ID"	"ATKYO-1G93030"
"AT1G11290"	"Kyo-1_ID"	"ATKYO-1G21600"
"AT4G21705"	"Kyo-1_ID"	"ATKYO-4G47830"
"AT5G15980"	"Kyo-1_ID"	"ATKYO-5G25920"
"AT1G56690"	"Kyo-1_ID"	"ATKYO-1G70010"
"AT5G62370"	"Kyo-1_ID"	"ATKYO-5G84680"
"AT4G33990"	"Kyo-1_ID"	"ATKYO-4G62150"
"AT3G61360"	"Kyo-1_ID"	"ATKYO-3G84970"
"AT3G02330"	"Kyo-1_ID"	"ATKYO-3G11560"
"AT1G13630"	"Kyo-1_ID"	"ATKYO-1G24300"
"AT5G15280"	"Kyo-1_ID"	"ATKYO-5G25160"
"AT1G19290"	"Kyo-1_ID"	"ATKYO-1G30560"
"AT5G14350"	"Kyo-1_ID"	"ATKYO-5G24080"
"AT3G25210"	"Kyo-1_ID"	"ATKYO-3G37690"
"AT1G31790"	"Kyo-1_ID"	"ATKYO-1G43620"
"AT5G44230"	"Kyo-1_ID"	"ATKYO-5G64190"
"AT2G17525"	"Kyo-1_ID"	"ATKYO-2G34650"
"AT2G17140"	"Kyo-1_ID"	"ATKYO-2G34250"
"AT1G29710"	"Kyo-1_ID"	"ATKYO-1G41230"
"AT2G15980"	"Kyo-1_ID"	"ATKYO-2G32820"
"AT1G18485"	"Kyo-1_ID"	"ATKYO-1G29650"
"AT1G71060"	"Kyo-1_ID"	"ATKYO-1G84460"
"AT1G55630"	"Kyo-1_ID"	"ATKYO-1G68620"
"AT1G64310"	"Kyo-1_ID"	"ATKYO-1G76820"
"AT3G49170"	"Kyo-1_ID"	"ATKYO-3G71320"
"AT5G47360"	"Kyo-1_ID"	"ATKYO-5G67950"
"AT5G46100"	"Kyo-1_ID"	"ATKYO-5G66550"
"AT5G12100"	"Kyo-1_ID"	"ATKYO-5G22070"
"AT3G49740"	"Kyo-1_ID"	"ATKYO-3G71950"
"AT3G47530"	"Kyo-1_ID"	"ATKYO-3G69330"
"AT1G51965"	"Kyo-1_ID"	"ATKYO-1G64350"
"AT1G09410"	"Kyo-1_ID"	"ATKYO-1G19450"
"AT1G13800"	"Kyo-1_ID"	"ATKYO-1G24510"
"AT1G80550"	"Kyo-1_ID"	"ATKYO-1G94570"
"AT3G20730"	"Kyo-1_ID"	"ATKYO-3G32480"
"AT3G13150"	"Kyo-1_ID"	"ATKYO-3G23570"
"AT4G01400"	"Kyo-1_ID"	"ATKYO-4G11930"
"AT3G62890"	"Kyo-1_ID"	"ATKYO-3G86690"
"AT1G05670"	"Kyo-1_ID"	"ATKYO-1G15250"
"AT1G80150"	"Kyo-1_ID"	"ATKYO-1G94160"
"AT1G07740"	"Kyo-1_ID"	"ATKYO-1G17580"
"AT5G38730"	"Kyo-1_ID"	"ATKYO-5G57430"
"AT4G01990"	"Kyo-1_ID"	"ATKYO-4G12790"
"AT3G60040"	"Kyo-1_ID"	"ATKYO-3G83410"
"AT3G58590"	"Kyo-1_ID"	"ATKYO-3G81830"
"AT1G25360"	"Kyo-1_ID"	"ATKYO-1G36690"
"AT1G06140"	"Kyo-1_ID"	"ATKYO-1G15820"
"AT3G54980"	"Kyo-1_ID"	"ATKYO-3G77870"
"AT5G47460"	"Kyo-1_ID"	"ATKYO-5G68060"
"AT4G18840"	"Kyo-1_ID"	"ATKYO-4G44620"
"AT3G56550"	"Kyo-1_ID"	"ATKYO-3G79600"
"AT3G49710"	"Kyo-1_ID"	"ATKYO-3G71910"
"AT3G15130"	"Kyo-1_ID"	"ATKYO-3G26110"
"AT2G42920"	"Kyo-1_ID"	"ATKYO-2G63320"
"AT2G03380"	"Kyo-1_ID"	"ATKYO-2G12790"
"AT2G02150"	"Kyo-1_ID"	"ATKYO-2G11550"
"AT1G71420"	"Kyo-1_ID"	"ATKYO-1G84830"
"AT1G32415"	"Kyo-1_ID"	"ATKYO-1G44580"
"AT1G26900"	"Kyo-1_ID"	"ATKYO-1G37870"
"AT1G22830"	"Kyo-1_ID"	"ATKYO-1G34420"
"AT5G46680"	"Kyo-1_ID"	"ATKYO-5G67180"
"AT4G21065"	"Kyo-1_ID"	"ATKYO-4G47050"
"AT4G20740"	"Kyo-1_ID"	"ATKYO-4G46710"
"AT4G14850"	"Kyo-1_ID"	"ATKYO-4G39670"
"AT2G03880"	"Kyo-1_ID"	"ATKYO-2G13340"
"AT1G80880"	"Kyo-1_ID"	"ATKYO-1G94910"
"AT5G06400"	"Kyo-1_ID"	"ATKYO-5G16080"
"AT3G28660"	"Kyo-1_ID"	"ATKYO-3G42070"
"AT2G40720"	"Kyo-1_ID"	"ATKYO-2G60870"
"AT2G01510"	"Kyo-1_ID"	"ATKYO-2G10770"
"AT1G52640"	"Kyo-1_ID"	"ATKYO-1G65160"
"AT4G11690"	"Kyo-1_ID"	"ATKYO-4G35410"
"AT5G66631"	"Kyo-1_ID"	"ATKYO-5G89570"
"AT5G65820"	"Kyo-1_ID"	"ATKYO-5G88620"
"AT5G61400"	"Kyo-1_ID"	"ATKYO-5G83630"
"AT5G59600"	"Kyo-1_ID"	"ATKYO-5G81650"
"AT5G59200"	"Kyo-1_ID"	"ATKYO-5G81210"
"AT5G56310"	"Kyo-1_ID"	"ATKYO-5G77890"
"AT5G52850"	"Kyo-1_ID"	"ATKYO-5G73970"
"AT5G52630"	"Kyo-1_ID"	"ATKYO-5G73730"
"AT5G50390"	"Kyo-1_ID"	"ATKYO-5G71360"
"AT5G46460"	"Kyo-1_ID"	"ATKYO-5G66980"
"AT5G43820"	"Kyo-1_ID"	"ATKYO-5G63700"
"AT5G42450"	"Kyo-1_ID"	"ATKYO-5G61990"
"AT5G40410"	"Kyo-1_ID"	"ATKYO-5G59480"
"AT5G40405"	"Kyo-1_ID"	"ATKYO-5G59470"
"AT5G39680"	"Kyo-1_ID"	"ATKYO-5G58620"
"AT5G18950"	"Kyo-1_ID"	"ATKYO-5G29090"
"AT5G16860"	"Kyo-1_ID"	"ATKYO-5G26820"
"AT5G15300"	"Kyo-1_ID"	"ATKYO-5G25180"
"AT5G11310"	"Kyo-1_ID"	"ATKYO-5G21180"
"AT5G09950"	"Kyo-1_ID"	"ATKYO-5G19700"
"AT5G08490"	"Kyo-1_ID"	"ATKYO-5G18500"
"AT5G06540"	"Kyo-1_ID"	"ATKYO-5G16230"
"AT5G03800"	"Kyo-1_ID"	"ATKYO-5G13210"
"AT4G39952"	"Kyo-1_ID"	"ATKYO-4G68670"
"AT4G39530"	"Kyo-1_ID"	"ATKYO-4G68160"
"AT4G38010"	"Kyo-1_ID"	"ATKYO-4G66530"
"AT4G37170"	"Kyo-1_ID"	"ATKYO-4G65610"
"AT4G36680"	"Kyo-1_ID"	"ATKYO-4G65080"
"AT4G35130"	"Kyo-1_ID"	"ATKYO-4G63400"
"AT4G31070"	"Kyo-1_ID"	"ATKYO-4G58810"
"AT4G30700"	"Kyo-1_ID"	"ATKYO-4G58370"
"AT4G21300"	"Kyo-1_ID"	"ATKYO-4G47330"
"AT4G20770"	"Kyo-1_ID"	"ATKYO-4G46730"
"AT4G19220"	"Kyo-1_ID"	"ATKYO-4G45110"
"AT4G19191"	"Kyo-1_ID"	"ATKYO-4G45080"
"AT4G15720"	"Kyo-1_ID"	"ATKYO-4G40800"
"AT4G14820"	"Kyo-1_ID"	"ATKYO-4G39640"
"AT4G14170"	"Kyo-1_ID"	"ATKYO-4G38610"
"AT4G08210"	"Kyo-1_ID"	"ATKYO-4G30290"
"AT4G04370"	"Kyo-1_ID"	"ATKYO-4G16840"
"AT3G61170"	"Kyo-1_ID"	"ATKYO-3G84770"
"AT3G57430"	"Kyo-1_ID"	"ATKYO-3G80540"
"AT3G53360"	"Kyo-1_ID"	"ATKYO-3G76150"
"AT3G47840"	"Kyo-1_ID"	"ATKYO-3G69660"
"AT3G28640"	"Kyo-1_ID"	"ATKYO-3G42050"
"AT3G25970"	"Kyo-1_ID"	"ATKYO-3G38640"
"AT3G25060"	"Kyo-1_ID"	"ATKYO-3G37520"
"AT3G22670"	"Kyo-1_ID"	"ATKYO-3G34790"
"AT3G21470"	"Kyo-1_ID"	"ATKYO-3G33390"
"AT3G18840"	"Kyo-1_ID"	"ATKYO-3G30380"
"AT3G16890"	"Kyo-1_ID"	"ATKYO-3G28090"
"AT3G15930"	"Kyo-1_ID"	"ATKYO-3G27060"
"AT3G13880"	"Kyo-1_ID"	"ATKYO-3G24620"
"AT3G13770"	"Kyo-1_ID"	"ATKYO-3G24450"
"AT3G11380"	"Kyo-1_ID"	"ATKYO-3G21550"
"AT3G08820"	"Kyo-1_ID"	"ATKYO-3G18600"
"AT3G05240"	"Kyo-1_ID"	"ATKYO-3G14910"
"AT3G02010"	"Kyo-1_ID"	"ATKYO-3G11190"
"AT2G48000"	"Kyo-1_ID"	"ATKYO-2G68850"
"AT2G46050"	"Kyo-1_ID"	"ATKYO-2G66700"
"AT2G44880"	"Kyo-1_ID"	"ATKYO-2G65490"
"AT2G39620"	"Kyo-1_ID"	"ATKYO-2G59590"
"AT2G39230"	"Kyo-1_ID"	"ATKYO-2G59150"
"AT2G37320"	"Kyo-1_ID"	"ATKYO-2G57070"
"AT2G36980"	"Kyo-1_ID"	"ATKYO-2G56690"
"AT2G34370"	"Kyo-1_ID"	"ATKYO-2G53710"
"AT2G33760"	"Kyo-1_ID"	"ATKYO-2G52940"
"AT2G27610"	"Kyo-1_ID"	"ATKYO-2G46190"
"AT2G25580"	"Kyo-1_ID"	"ATKYO-2G43970"
"AT2G21090"	"Kyo-1_ID"	"ATKYO-2G38860"
"AT2G20540"	"Kyo-1_ID"	"ATKYO-2G38110"
"AT2G17210"	"Kyo-1_ID"	"ATKYO-2G34320"
"AT2G15630"	"Kyo-1_ID"	"ATKYO-2G32340"
"AT2G01390"	"Kyo-1_ID"	"ATKYO-2G10640"
"AT2G01360"	"Kyo-1_ID"	"ATKYO-2G10610"
"AT1G77340"	"Kyo-1_ID"	"ATKYO-1G91100"
"AT1G77170"	"Kyo-1_ID"	"ATKYO-1G90930"
"AT1G77150"	"Kyo-1_ID"	"ATKYO-1G90910"
"AT1G74630"	"Kyo-1_ID"	"ATKYO-1G88190"
"AT1G74580"	"Kyo-1_ID"	"ATKYO-1G88140"
"AT1G74400"	"Kyo-1_ID"	"ATKYO-1G87920"
"AT1G73400"	"Kyo-1_ID"	"ATKYO-1G86800"
"AT1G71460"	"Kyo-1_ID"	"ATKYO-1G84870"
"AT1G62260"	"Kyo-1_ID"	"ATKYO-1G74450"
"AT1G53600"	"Kyo-1_ID"	"ATKYO-1G66310"
"AT1G53330"	"Kyo-1_ID"	"ATKYO-1G66000"
"AT1G43980"	"Kyo-1_ID"	"ATKYO-1G57460"
"AT1G43010"	"Kyo-1_ID"	"ATKYO-1G56100"
"AT1G34160"	"Kyo-1_ID"	"ATKYO-1G46450"
"AT1G31840"	"Kyo-1_ID"	"ATKYO-1G43720"
"AT1G31430"	"Kyo-1_ID"	"ATKYO-1G43300"
"AT1G28690"	"Kyo-1_ID"	"ATKYO-1G39930"
"AT1G14470"	"Kyo-1_ID"	"ATKYO-1G25270"
"AT1G13040"	"Kyo-1_ID"	"ATKYO-1G23660"
"AT1G10330"	"Kyo-1_ID"	"ATKYO-1G20480"
"AT1G09680"	"Kyo-1_ID"	"ATKYO-1G19770"
"AT1G09220"	"Kyo-1_ID"	"ATKYO-1G19250"
"AT1G09190"	"Kyo-1_ID"	"ATKYO-1G19210"
"AT1G06270"	"Kyo-1_ID"	"ATKYO-1G15980"
"AT1G03560"	"Kyo-1_ID"	"ATKYO-1G12880"
"AT1G03540"	"Kyo-1_ID"	"ATKYO-1G12860"
"AT1G03510"	"Kyo-1_ID"	"ATKYO-1G12820"
"AT1G03100"	"Kyo-1_ID"	"ATKYO-1G12310"
"AT1G02420"	"Kyo-1_ID"	"ATKYO-1G11560"
"AT5G03560"	"Kyo-1_ID"	"ATKYO-5G12940"
"AT3G60980"	"Kyo-1_ID"	"ATKYO-3G84530"
"AT1G63080"	"Ler-0_ID"	"ATLER-1G76140"
"AT1G63130"	"Ler-0_ID"	"ATLER-1G76200"
"AT1G63400"	"Ler-0_ID"	"ATLER-1G76540"
"AT1G62910"	"Ler-0_ID"	"ATLER-1G76220"
"AT1G62914"	"Ler-0_ID"	"ATLER-1G75870"
"AT1G62930"	"Ler-0_ID"	"ATLER-1G75900"
"AT1G63150"	"Ler-0_ID"	"ATLER-1G76220"
"AT1G63070"	"Ler-0_ID"	"ATLER-1G76140"
"AT1G62590"	"Ler-0_ID"	"ATLER-1G75520"
"AT1G63330"	"Ler-0_ID"	"ATLER-1G75520"
"AT1G62670"	"Ler-0_ID"	"ATLER-1G75600"
"AT1G63630"	"Ler-0_ID"	"ATLER-1G76330"
"AT1G12775"	"Ler-0_ID"	"ATLER-1G23430"
"AT1G63320"	"Ler-0_ID"	"ATLER-1G76440"
"AT2G02750"	"Ler-0_ID"	"ATLER-2G12190"
"AT5G16640"	"Ler-0_ID"	"ATLER-5G26670"
"AT1G63230"	"Ler-0_ID"	"ATLER-1G76330"
"AT1G12300"	"Ler-0_ID"	"ATLER-1G22930"
"AT1G12620"	"Ler-0_ID"	"ATLER-1G23260"
"AT1G64583"	"Ler-0_ID"	"ATLER-1G77810"
"AT1G06580"	"Ler-0_ID"	"ATLER-1G16300"
"AT1G07590"	"Ler-0_ID"	"ATLER-1G17390"
"AT1G19720"	"Ler-0_ID"	"ATLER-1G31100"
"AT2G31400"	"Ler-0_ID"	"ATLER-2G50040"
"AT5G02830"	"Ler-0_ID"	"ATLER-5G12060"
"AT5G48910"	"Ler-0_ID"	"ATLER-5G67350"
"AT5G13770"	"Ler-0_ID"	"ATLER-5G23480"
"AT5G42310"	"Ler-0_ID"	"ATLER-5G59650"
"AT1G56570"	"Ler-0_ID"	"ATLER-1G70580"
"AT1G62720"	"Ler-0_ID"	"ATLER-1G75650"
"AT4G34830"	"Ler-0_ID"	"ATLER-4G63660"
"AT5G04810"	"Ler-0_ID"	"ATLER-5G14320"
"AT2G41720"	"Ler-0_ID"	"ATLER-2G61840"
"AT1G60770"	"Ler-0_ID"	"ATLER-1G73370"
"AT5G27300"	"Ler-0_ID"	"ATLER-5G37800"
"AT3G60960"	"Ler-0_ID"	"ATLER-3G65440"
"AT5G10690"	"Ler-0_ID"	"ATLER-5G20530"
"AT4G16390"	"Ler-0_ID"	"ATLER-4G42370"
"AT1G12700"	"Ler-0_ID"	"ATLER-1G23360"
"AT2G18940"	"Ler-0_ID"	"ATLER-2G36120"
"AT1G62680"	"Ler-0_ID"	"ATLER-1G75610"
"AT5G46580"	"Ler-0_ID"	"ATLER-5G64720"
"AT5G21222"	"Ler-0_ID"	"ATLER-5G31640"
"AT3G04260"	"Ler-0_ID"	"ATLER-3G13690"
"AT3G16710"	"Ler-0_ID"	"ATLER-3G27870"
"AT3G22150"	"Ler-0_ID"	"ATLER-3G34330"
"AT3G29230"	"Ler-0_ID"	"ATLER-3G43300"
"AT1G02150"	"Ler-0_ID"	"ATLER-1G11260"
"AT1G79540"	"Ler-0_ID"	"ATLER-1G94070"
"AT3G59040"	"Ler-0_ID"	"ATLER-3G78580"
"AT3G06430"	"Ler-0_ID"	"ATLER-3G16280"
"AT4G14190"	"Ler-0_ID"	"ATLER-4G39310"
"AT1G30610"	"Ler-0_ID"	"ATLER-1G42270"
"AT1G61870"	"Ler-0_ID"	"ATLER-1G74760"
"AT3G16010"	"Ler-0_ID"	"ATLER-3G27120"
"AT3G53700"	"Ler-0_ID"	"ATLER-3G72790"
"AT5G50280"	"Ler-0_ID"	"ATLER-5G68830"
"AT5G25630"	"Ler-0_ID"	"ATLER-5G36030"
"AT2G41080"	"Ler-0_ID"	"ATLER-2G61040"
"AT1G47580"	"Ler-0_ID"	"ATLER-1G60310"
"AT2G30100"	"Ler-0_ID"	"ATLER-2G48530"
"AT4G21190"	"Ler-0_ID"	"ATLER-4G47820"
"AT5G60960"	"Ler-0_ID"	"ATLER-5G80760"
"AT4G14050"	"Ler-0_ID"	"ATLER-4G39070"
"AT4G02820"	"Ler-0_ID"	"ATLER-4G14040"
"AT2G36240"	"Ler-0_ID"	"ATLER-2G55600"
"AT2G35130"	"Ler-0_ID"	"ATLER-2G54280"
"AT1G59720"	"Ler-0_ID"	"ATLER-1G72320"
"AT1G09820"	"Ler-0_ID"	"ATLER-1G19980"
"AT4G26680"	"Ler-0_ID"	"ATLER-4G54300"
"AT5G13270"	"Ler-0_ID"	"ATLER-5G22950"
"AT2G15690"	"Ler-0_ID"	"ATLER-2G32260"
"AT4G30825"	"Ler-0_ID"	"ATLER-4G59060"
"AT3G22690"	"Ler-0_ID"	"ATLER-3G34950"
"AT3G48810"	"Ler-0_ID"	"ATLER-3G67400"
"AT4G31850"	"Ler-0_ID"	"ATLER-4G60240"
"AT5G66520"	"Ler-0_ID"	"ATLER-5G86910"
"AT2G15820"	"Ler-0_ID"	"ATLER-2G32450"
"AT2G01860"	"Ler-0_ID"	"ATLER-2G11210"
"AT1G01970"	"Ler-0_ID"	"ATLER-1G11050"
"AT1G55890"	"Ler-0_ID"	"ATLER-1G69680"
"AT1G08610"	"Ler-0_ID"	"ATLER-1G18610"
"AT3G49730"	"Ler-0_ID"	"ATLER-3G68440"
"AT2G32230"	"Ler-0_ID"	"ATLER-2G50990"
"AT1G74850"	"Ler-0_ID"	"ATLER-1G89000"
"AT3G49142"	"Ler-0_ID"	"ATLER-3G67760"
"AT1G50270"	"Ler-0_ID"	"ATLER-1G63420"
"AT2G20710"	"Ler-0_ID"	"ATLER-2G38040"
"AT4G39620"	"Ler-0_ID"	"ATLER-4G68940"
"AT2G37230"	"Ler-0_ID"	"ATLER-2G56750"
"AT4G20090"	"Ler-0_ID"	"ATLER-4G46730"
"AT4G21900"	"Ler-0_ID"	"ATLER-4G48680"
"AT3G26630"	"Ler-0_ID"	"ATLER-3G39700"
"AT3G15590"	"Ler-0_ID"	"ATLER-3G26630"
"AT2G18520"	"Ler-0_ID"	"ATLER-2G35670"
"AT5G01110"	"Ler-0_ID"	"ATLER-5G10140"
"AT4G18975"	"Ler-0_ID"	"ATLER-4G45450"
"AT5G61800"	"Ler-0_ID"	"ATLER-5G81720"
"AT1G66345"	"Ler-0_ID"	"ATLER-1G79740"
"AT1G74750"	"Ler-0_ID"	"ATLER-1G88910"
"AT3G04760"	"Ler-0_ID"	"ATLER-3G14230"
"AT3G29290"	"Ler-0_ID"	"ATLER-3G43390"
"AT1G26460"	"Ler-0_ID"	"ATLER-1G37480"
"AT5G09450"	"Ler-0_ID"	"ATLER-5G19150"
"AT1G31920"	"Ler-0_ID"	"ATLER-1G43790"
"AT1G22960"	"Ler-0_ID"	"ATLER-1G34560"
"AT5G67570"	"Ler-0_ID"	"ATLER-5G88150"
"AT3G46610"	"Ler-0_ID"	"ATLER-3G64720"
"AT3G02490"	"Ler-0_ID"	"ATLER-3G11680"
"AT2G30780"	"Ler-0_ID"	"ATLER-2G49300"
"AT4G22760"	"Ler-0_ID"	"ATLER-4G49810"
"AT5G41170"	"Ler-0_ID"	"ATLER-5G58250"
"AT5G59900"	"Ler-0_ID"	"ATLER-5G79610"
"AT3G53170"	"Ler-0_ID"	"ATLER-3G72220"
"AT5G57250"	"Ler-0_ID"	"ATLER-5G76680"
"AT2G37310"	"Ler-0_ID"	"ATLER-2G56830"
"AT2G40240"	"Ler-0_ID"	"ATLER-2G60080"
"AT4G19440"	"Ler-0_ID"	"ATLER-4G46040"
"AT1G11710"	"Ler-0_ID"	"ATLER-1G22240"
"AT2G19280"	"Ler-0_ID"	"ATLER-2G36470"
"AT1G69350"	"Ler-0_ID"	"ATLER-1G83060"
"AT5G48730"	"Ler-0_ID"	"ATLER-5G67150"
"AT1G16480"	"Ler-0_ID"	"ATLER-1G27500"
"AT5G14770"	"Ler-0_ID"	"ATLER-5G24580"
"AT3G02650"	"Ler-0_ID"	"ATLER-3G11870"
"AT1G13410"	"Ler-0_ID"	"ATLER-1G24100"
"AT5G65570"	"Ler-0_ID"	"ATLER-5G85850"
"AT4G17616"	"Ler-0_ID"	"ATLER-4G43850"
"AT2G13600"	"Ler-0_ID"	"ATLER-2G28780"
"AT1G73710"	"Ler-0_ID"	"ATLER-1G87740"
"AT1G71210"	"Ler-0_ID"	"ATLER-1G85170"
"AT2G17033"	"Ler-0_ID"	"ATLER-2G33930"
"AT2G26790"	"Ler-0_ID"	"ATLER-2G44980"
"AT5G55840"	"Ler-0_ID"	"ATLER-5G75010"
"AT3G09650"	"Ler-0_ID"	"ATLER-3G19430"
"AT5G55740"	"Ler-0_ID"	"ATLER-5G74900"
"AT3G06920"	"Ler-0_ID"	"ATLER-3G16930"
"AT1G80270"	"Ler-0_ID"	"ATLER-1G94850"
"AT1G10270"	"Ler-0_ID"	"ATLER-1G20520"
"AT3G14730"	"Ler-0_ID"	"ATLER-3G25570"
"AT1G74900"	"Ler-0_ID"	"ATLER-1G89070"
"AT1G10910"	"Ler-0_ID"	"ATLER-1G21300"
"AT4G01030"	"Ler-0_ID"	"ATLER-4G11730"
"AT3G13160"	"Ler-0_ID"	"ATLER-3G23490"
"AT1G06150"	"Ler-0_ID"	"ATLER-1G15860"
"AT5G39350"	"Ler-0_ID"	"ATLER-5G55860"
"AT3G46870"	"Ler-0_ID"	"ATLER-3G65110"
"AT5G43790"	"Ler-0_ID"	"ATLER-5G61330"
"AT3G56030"	"Ler-0_ID"	"ATLER-3G75420"
"AT4G13650"	"Ler-0_ID"	"ATLER-4G38550"
"AT2G29760"	"Ler-0_ID"	"ATLER-2G48080"
"AT4G28010"	"Ler-0_ID"	"ATLER-4G55820"
"AT3G03580"	"Ler-0_ID"	"ATLER-3G12890"
"AT5G18390"	"Ler-0_ID"	"ATLER-5G28530"
"AT3G14580"	"Ler-0_ID"	"ATLER-3G25390"
"AT2G35030"	"Ler-0_ID"	"ATLER-2G54160"
"AT1G71490"	"Ler-0_ID"	"ATLER-1G85460"
"AT1G06710"	"Ler-0_ID"	"ATLER-1G16430"
"AT5G15340"	"Ler-0_ID"	"ATLER-5G25240"
"AT1G33350"	"Ler-0_ID"	"ATLER-1G45420"
"AT5G14820"	"Ler-0_ID"	"ATLER-3G82340"
"AT3G51320"	"Ler-0_ID"	"ATLER-3G70190"
"AT5G39980"	"Ler-0_ID"	"ATLER-5G56880"
"AT3G23330"	"Ler-0_ID"	"ATLER-3G35850"
"AT3G22470"	"Ler-0_ID"	"ATLER-3G34730"
"AT1G18900"	"Ler-0_ID"	"ATLER-1G30190"
"AT4G18520"	"Ler-0_ID"	"ATLER-4G44940"
"AT1G64580"	"Ler-0_ID"	"ATLER-1G77800"
"AT5G13230"	"Ler-0_ID"	"ATLER-5G22910"
"AT1G05600"	"Ler-0_ID"	"ATLER-1G15200"
"AT5G50990"	"Ler-0_ID"	"ATLER-5G69500"
"AT1G11630"	"Ler-0_ID"	"ATLER-1G22140"
"AT3G46790"	"Ler-0_ID"	"ATLER-3G65030"
"AT2G32630"	"Ler-0_ID"	"ATLER-2G51390"
"AT2G20720"	"Ler-0_ID"	"ATLER-2G38050"
"AT5G09320"	"Ler-0_ID"	"ATLER-5G19010"
"AT1G52620"	"Ler-0_ID"	"ATLER-1G66030"
"AT4G37380"	"Ler-0_ID"	"ATLER-4G66460"
"AT5G15010"	"Ler-0_ID"	"ATLER-5G24840"
"AT5G40400"	"Ler-0_ID"	"ATLER-5G57370"
"AT5G08510"	"Ler-0_ID"	"ATLER-5G18550"
"AT1G02060"	"Ler-0_ID"	"ATLER-1G11140"
"AT3G04130"	"Ler-0_ID"	"ATLER-3G13540"
"AT5G19020"	"Ler-0_ID"	"ATLER-5G29300"
"AT1G68930"	"Ler-0_ID"	"ATLER-1G82600"
"AT5G14080"	"Ler-0_ID"	"ATLER-5G23820"
"AT3G26782"	"Ler-0_ID"	"ATLER-3G39890"
"AT3G23020"	"Ler-0_ID"	"ATLER-3G35340"
"AT3G18020"	"Ler-0_ID"	"ATLER-3G29470"
"AT2G28050"	"Ler-0_ID"	"ATLER-2G46290"
"AT2G02980"	"Ler-0_ID"	"ATLER-2G12480"
"AT1G74600"	"Ler-0_ID"	"ATLER-1G88750"
"AT1G69290"	"Ler-0_ID"	"ATLER-1G82980"
"AT5G28460"	"Ler-0_ID"	"ATLER-5G39620"
"AT5G28370"	"Ler-0_ID"	"ATLER-4G32890"
"AT3G61520"	"Ler-0_ID"	"ATLER-3G81130"
"AT3G14330"	"Ler-0_ID"	"ATLER-3G25080"
"AT2G27800"	"Ler-0_ID"	"ATLER-2G46070"
"AT2G22410"	"Ler-0_ID"	"ATLER-2G40070"
"AT1G28020"	"Ler-0_ID"	"ATLER-1G39310"
"AT1G68980"	"Ler-0_ID"	"ATLER-1G82680"
"AT1G15510"	"Ler-0_ID"	"ATLER-1G26490"
"AT1G11900"	"Ler-0_ID"	"ATLER-1G22480"
"AT3G42630"	"Ler-0_ID"	"ATLER-3G56930"
"AT4G32430"	"Ler-0_ID"	"ATLER-4G60990"
"AT3G11460"	"Ler-0_ID"	"ATLER-3G21610"
"AT3G50420"	"Ler-0_ID"	"ATLER-3G69220"
"AT3G49240"	"Ler-0_ID"	"ATLER-3G67880"
"AT1G62350"	"Ler-0_ID"	"ATLER-1G75260"
"AT1G64430"	"Ler-0_ID"	"ATLER-1G77660"
"AT3G24000"	"Ler-0_ID"	"ATLER-3G36500"
"AT2G17670"	"Ler-0_ID"	"ATLER-2G34700"
"AT1G28000"	"Ler-0_ID"	"ATLER-1G39280"
"AT5G66500"	"Ler-0_ID"	"ATLER-5G86890"
"AT5G16420"	"Ler-0_ID"	"ATLER-5G26430"
"AT5G39710"	"Ler-0_ID"	"ATLER-5G56310"
"AT2G06000"	"Ler-0_ID"	"ATLER-2G16690"
"AT1G16830"	"Ler-0_ID"	"ATLER-1G27850"
"AT5G65560"	"Ler-0_ID"	"ATLER-5G85840"
"AT1G15480"	"Ler-0_ID"	"ATLER-1G26460"
"AT3G18110"	"Ler-0_ID"	"ATLER-3G29570"
"AT3G63370"	"Ler-0_ID"	"ATLER-3G83320"
"AT4G32450"	"Ler-0_ID"	"ATLER-4G61010"
"AT4G35850"	"Ler-0_ID"	"ATLER-4G64830"
"AT1G05750"	"Ler-0_ID"	"ATLER-1G15370"
"AT4G38150"	"Ler-0_ID"	"ATLER-4G67350"
"AT4G01570"	"Ler-0_ID"	"ATLER-4G12430"
"AT1G76280"	"Ler-0_ID"	"ATLER-1G90510"
"AT1G26500"	"Ler-0_ID"	"ATLER-1G37520"
"AT1G08070"	"Ler-0_ID"	"ATLER-1G18010"
"AT3G12770"	"Ler-0_ID"	"ATLER-3G23030"
"AT4G04790"	"Ler-0_ID"	"ATLER-4G16330"
"AT3G09060"	"Ler-0_ID"	"ATLER-3G18800"
"AT4G25270"	"Ler-0_ID"	"ATLER-4G52640"
"AT1G17630"	"Ler-0_ID"	"ATLER-1G28820"
"AT5G37570"	"Ler-0_ID"	"ATLER-5G53650"
"AT3G15200"	"Ler-0_ID"	"ATLER-3G26100"
"AT3G09040"	"Ler-0_ID"	"ATLER-3G18770"
"AT2G16650"	"Ler-0_ID"	"ATLER-2G33470"
"AT5G27460"	"Ler-0_ID"	"ATLER-5G37970"
"AT4G16835"	"Ler-0_ID"	"ATLER-4G43010"
"AT3G48250"	"Ler-0_ID"	"ATLER-3G66740"
"AT2G01740"	"Ler-0_ID"	"ATLER-2G11050"
