ID	Pi	Tajima.D	theta_Watterson	Distance
AT4G10750	0.004251701	-0.016782139	0.010284665	0.003626973
AT4G10760	0.000609756	-0.021096382	0.007713499	0.000531463
AT4G10767	0	NA	NA	0
AT4G10770	0.009487578	0.005137787	0.014855627	0.008352472
AT4G10780	0.154975369	0.029482186	0.134541216	0.1921125
AT4G10790	0.005102041	-0.006367152	0.011866921	0.004331254
AT4G10800	0.010840336	0.004382459	0.016969697	0.009463028
AT4G10810	0.003392857	-0.007213157	0.007713499	0.004827236
AT4G10820	0.016165414	-0.023741919	0.049709213	0.088257576
AT4G10840	0.009365079	0.007979317	0.013079411	0.008060109
AT4G10843	0.005627706	-0.014831449	0.02585034	0.026816524
AT4G10850	0.008571429	0.021400942	0.020055096	0.008003539
AT4G10860	0.007714286	0.005372488	0.011570248	0.009444963
AT4G10870	0.009	-0.027072473	0.019834711	0.009650735
AT4G10880	0.060571429	0.00115272	0.059393939	0.057381985
AT4G10890	0.002738095	-0.02025756	0.020936639	0.005250579
AT4G10895	0.00125	-0.021096382	0.007713499	0.0021875
AT4G10910	0.000625	-0.021096382	0.007713499	0.000532238
AT4G10920	0.007619048	0.011096289	0.012341598	0.006024096
AT4G10925	0.002582418	-0.016468641	0.007713499	0.002110273
AT4G10930	0.001327968	-0.01415477	0.007713499	0.001423395
AT4G10950	0.004862637	-0.000946679	0.012341598	0.004679569
AT4G10955	0.006292517	0.011929537	0.011570248	0.005846391
AT4G10960	0.047982143	0.029930827	0.05228038	0.084353987
AT4G10970	0.006706349	0.01371617	0.01114172	0.008846315
AT4G11000	0.015510204	0.025754491	0.025745683	0.03185505
AT4G11010	0.012244898	-0.006767131	0.017741047	0.010460251
AT4G11020	0.012222222	0.000313251	0.015426997	0.012428161
AT4G11030	0.007178571	-0.006638541	0.013498623	0.006543603
AT4G11040	0.003403361	0.003232118	0.010798898	0.003711686
AT4G11050	0.004633205	-0.003296346	0.012341598	0.004276491
AT4G11060	0.001547619	-0.015027585	0.011570248	0.001340759
AT4G11070	0.093047619	0.010881667	0.084489796	0.102183199
AT4G11080	0.013994709	-0.009421885	0.021036814	0.0126305
AT4G11090	0.015428571	0.015120965	0.01976584	0.014602579
AT4G11100	0.004621849	-0.021152971	0.012855831	0.003978588
AT4G11110	0.001082949	-0.01651207	0.008414726	0.00094423
AT4G11120	0.00310559	-0.009208455	0.009427609	0.002630471
AT4G11130	0.001621622	-0.013025205	0.008570554	0.001662625
AT4G11140	0.009159664	-0.009531588	0.018512397	0.007912311
AT4G11150	0.001483516	0.015000002	0.007713499	0.001217532
AT4G11160	0.006688312	0.011387167	0.012121212	0.005950381
AT4G11170	0.018647186	0.00335345	0.026296018	0.02152145
AT4G11175	0.0025	-0.021096382	0.007713499	0.002053991
AT4G11180	0.001363636	-0.021096382	0.007713499	0.001176075
AT4G11190	0.001753247	0.015000002	0.007713499	0.00152027
AT4G11210	0.002662338	-0.004346423	0.010284665	0.002308559
AT4G11220	0.005223214	-0.021721574	0.015426997	0.004480699
AT4G11230	0.000561224	0.006819343	0.010284665	0.000486553
AT4G11240	0.000526316	-0.021096382	0.007713499	0.000451496
AT4G11250	0.001842105	-0.021947293	0.008999082	0.001546717
AT4G11260	0.002993197	0.001155387	0.008815427	0.002553389
AT4G11270	0.001553156	-0.010345345	0.009528439	0.001346176
AT4G11280	0.002881773	0.02115519	0.008815427	0.002462121
AT4G11290	0.002894737	-0.023677072	0.012121212	0.002452854
AT4G11300	0.003181818	-0.023670859	0.011998776	0.002744176
AT4G11310	0.005918367	-0.020591235	0.017741047	0.007282448
AT4G11320	0.019545455	-0.026424841	0.030119376	0.01755137
AT4G11330	0.002305195	-0.012422776	0.010284665	0.002293324
AT4G11340	0.000921659	-0.015543092	0.007713499	0.002232143
AT4G11350	0.008115079	-0.005019788	0.016644918	0.008386647
AT4G11360	0.005793651	0.006840758	0.009256198	0.004812764
AT4G11370	0.008809524	0.010713922	0.009917355	0.007226563
AT4G11373	0.009795918	0.005440296	0.033425161	0.044407895
AT4G11380	0.001974026	-0.005595381	0.009641873	0.001769088
AT4G11385	0.025681818	0.02965967	0.034389348	0.13533715
AT4G11390	0.017313665	0.019363191	0.026033058	0.023244663
AT4G11393	0.01125	0.007029227	0.009641873	0.008306962
AT4G11400	0.003928571	-0.012351536	0.010606061	0.003642191
AT4G11402	0.015714286	0.004973862	0.014285714	0.012827988
AT4G11410	0.008533835	0.000768325	0.013498623	0.007828878
AT4G11420	0.001416465	-0.001498448	0.008484848	0.00123731
AT4G11430	0.009244444	-0.003957854	0.025481088	0.024728997
AT4G11440	0.017413127	0.004761963	0.020746651	0.015861742
AT4G11450	0.001904762	-0.005311866	0.009427609	0.001783573
AT4G11460	0.103604651	0.010637002	0.097641605	0.11237617
AT4G11470	0.035285714	-0.02708663	0.050330579	0.033149794
AT4G11480	0.013076923	0.011219928	0.017033976	0.012315188
AT4G11485	0.004166667	-0.023714349	0.012855831	0.003539644
AT4G11490	0.010746753	-0.003906413	0.023841723	0.025702247
AT4G11510	0.019142857	0.020226842	0.019283747	0.018366228
AT4G11521	0.007723214	0.000924022	0.01446281	0.012964628
AT4G11530	0.006678571	0.003407531	0.013803103	0.006153101
AT4G11540	0.002857143	-0.008860068	0.009493537	0.005088727
AT4G11543	0.008571429	-0.015622173	0.022857143	0.02526725
AT4G11547	0.001538462	-0.024206773	0.015426997	0.011075949
AT4G11550	0.04802795	0.029366237	0.052066116	0.07569392
AT4G11560	0.004265306	-0.001439928	0.01046832	0.003702523
AT4G11570	0.006103896	0.007804016	0.011219634	0.005236185
AT4G11580	0.015779221	-0.002808449	0.022176309	0.018365922
AT4G11590	0.000416667	-0.026201845	0.015426997	0.03125
AT4G11600	0.006377551	0.012724722	0.012855831	0.007659314
AT4G11610	0.01275	0.012020686	0.014550463	0.011250412
AT4G11630	0.013296703	0.00944161	0.019283747	0.01115413
AT4G11640	0.011503759	0.012445534	0.014240305	0.00997741
AT4G11650	0.006734694	-0.013227125	0.017998163	0.005612245
AT4G11653	0.009	-0.027317164	0.023140496	0.007211538
AT4G11655	0.002083333	-0.023714349	0.012855831	0.015625
AT4G11660	0.011655844	0.024687209	0.016069789	0.009972222
AT4G11670	0.006317907	0.015127094	0.013498623	0.007284783
AT4G11680	0.002314286	-0.011549381	0.011570248	0.002157928
AT4G11690	0.003739496	-0.00945048	0.012213039	0.004138765
AT4G11700	0.014120879	-0.002958425	0.026446281	0.017510225
AT4G11720	0.004897959	-0.00057976	0.013370064	0.004249292
AT4G11730	0.066892231	0.010815548	0.064327668	0.074619303
AT4G11740	0.007037815	0.002683562	0.011570248	0.006176254
AT4G11745	0.014534161	-0.010304746	0.034067952	0.021645022
AT4G11750	0.007049689	0.007991926	0.017355372	0.006110034
AT4G11760	0.010357143	0.02445165	0.015426997	0.011060997
AT4G11770	0.01242236	0.001701438	0.016326531	0.011530036
AT4G11780	0.007908163	0.015846291	0.012672176	0.006812588
AT4G11790	0.005631868	0.001049553	0.012622089	0.005661232
AT4G11800	0.00902381	0.018488698	0.011784512	0.007903737
AT4G11810	0.01362013	0.005607887	0.021012634	0.012842262
AT4G11820	0.002195767	0.00587674	0.007713499	0.001871392
AT4G11830	0.026153846	0.001397819	0.028720474	0.024162244
AT4G11840	0.008008242	-0.013037263	0.017820842	0.007053329
AT4G11845	0.007268908	-0.022922901	0.037024793	0.039175725
AT4G11850	0.003935574	-0.020877111	0.011273575	0.003473596
AT4G11860	0.001357143	-0.012241833	0.009917355	0.001525134
AT4G11880	0.00478022	-0.017559265	0.012121212	0.004082207
AT4G11890	0.014863946	0.006282833	0.016788203	0.012968898
AT4G11900	0.053753501	0.023057252	0.044803939	0.052986797
AT4G11910	0.055625	-0.027970515	0.078581267	0.054359911
AT4G11911	0.005982143	0.01120141	0.010606061	0.006499288
AT4G11920	0.004158163	-0.001495103	0.009641873	0.003567052
AT4G11930	0.016517857	0.005559161	0.017630854	0.016063797
AT4G11940	0.008714286	0.00273634	0.017630854	0.00841195
AT4G11950	0.007255639	-0.008976263	0.011866921	0.007030371
AT4G11960	0.012738095	0.014747183	0.017530679	0.011046975
AT4G11970	0.024395604	0.01485523	0.027200232	0.027289945
AT4G11980	0.006390977	0.003578936	0.012855831	0.005712366
AT4G11990	0.004166667	-0.015553201	0.012855831	0.003631308
AT4G12000	0.00984127	0.007561309	0.01472577	0.008991585
AT4G12005	0.005	0.004082483	0.0096	0.0064
AT4G12010	0.016545988	-0.009066068	0.022642851	0.015407503
AT4G12020	0.011522556	-0.00289571	0.021149916	0.015098045
AT4G12030	0.013015873	0.000726838	0.021212121	0.012561275
AT4G12040	0.0075	0.000113088	0.013884298	0.007678571
AT4G12050	0.001714286	0.007208134	0.010284665	0.001476378
AT4G12060	0.012295918	0.006905029	0.012855831	0.011320592
AT4G12070	0.007635468	-0.004214861	0.011570248	0.006951618
AT4G12080	0.002789116	0.005083413	0.007713499	0.002392624
AT4G12090	0.0085	-0.028084728	0.026225895	0.021193772
AT4G12100	0.00282967	-0.006188092	0.009427609	0.002466475
AT4G12110	0.00289916	0.004364539	0.011570248	0.002647715
AT4G12120	0.008186813	0.018883825	0.012341598	0.007154564
AT4G12130	0.001832298	-0.005362061	0.007713499	0.001559856
AT4G12140	0.002916667	-0.024925479	0.013498623	0.003336057
AT4G12150	0.003027211	-0.0084219	0.008677686	0.002775699
AT4G12170	0.005502646	-0.004589167	0.019047619	0.00684661
AT4G12190	0.00797619	0.018517955	0.019283747	0.023726852
AT4G12210	0.017380952	-0.00081803	0.043195592	0.048321759
AT4G12220	0.001315789	-0.022372748	0.009641873	0.002223069
AT4G12230	0.00068323	0.001116777	0.007713499	0.000583121
AT4G12240	0.001462585	-0.012211118	0.007713499	0.001227169
AT4G12250	0.001895604	-0.011512481	0.008815427	0.001644737
AT4G12270	0.028	-0.033443071	0.071992654	0.044312701
AT4G12280	0.001666667	-0.023059858	0.011570248	0.001797242
AT4G12290	0.00525974	0.009892534	0.01114172	0.004815252
AT4G12300	0.007258065	0.006491333	0.014325069	0.006346712
AT4G12310	0.02797235	-0.028391585	0.041553364	0.02474711
AT4G12320	0.007603687	-0.001759212	0.012341598	0.006623314
AT4G12330	0.074585253	0.031284695	0.079589281	0.103424739
AT4G12334	0.029126984	0.020072549	0.048209366	0.093417553
AT4G12340	0.0015	-0.021096382	0.007713499	0.00127924
AT4G12350	0.001386555	-0.01415477	0.007713499	0.001197735
AT4G12360	0.011984127	-0.009353852	0.016528926	0.009709362
AT4G12370	0.003214286	-0.017319551	0.008999082	0.003737542
AT4G12380	0.00247619	0.002840926	0.012244898	0.00535972
AT4G12382	0.007919255	0.002479219	0.037024793	0.038496377
AT4G12390	0.007738095	0.00484551	0.012121212	0.006541868
AT4G12400	0.007878788	-0.013132399	0.013820018	0.006782946
AT4G12410	0.012063492	0.006410115	0.020055096	0.010482595
AT4G12420	0.000714286	-0.022372748	0.009641873	0.00062004
AT4G12430	0.002694805	-0.014937183	0.009641873	0.002343044
AT4G12440	0.003571429	-0.016599697	0.009256198	0.003642987
AT4G12450	0.007589286	0.023075348	0.018512397	0.013117284
AT4G12460	0.002648084	-0.021088959	0.011570248	0.00228146
AT4G12470	0.004761905	0.025211936	0.010284665	0.003858025
AT4G12480	0.005785714	-0.00842899	0.010284665	0.004992604
AT4G12490	0.028392857	0.029755115	0.021738042	0.027550091
AT4G12495	0.110119048	0.036824118	0.096418733	0.215949821
AT4G12500	0.032012987	0.01423638	0.027347859	0.031601124
AT4G12510	0.001428571	-0.021096382	0.007713499	0.003605769
AT4G12520	0	NA	NA	0.000560897
AT4G12530	0.002244898	0.001387045	0.015426997	0.00194209
AT4G12540	0.007729592	0.0086037	0.012052342	0.007092697
AT4G12543	0.08515873	-0.032496583	0.14077135	0.121659483
AT4G12545	0.104642857	-0.035414562	0.158126722	0.109691723
AT4G12550	0.01297619	0.006076143	0.030853994	0.010137649
AT4G12555	0.097959184	-0.03378716	0.145454545	0.107036565
AT4G12560	0.000961538	-0.022372748	0.009641873	0.000895049
AT4G12570	0.001098901	-0.009933824	0.008677686	0.000953471
AT4G12580	0.028928571	0.018602152	0.029311295	0.026367188
AT4G12590	0.000714286	-0.021096382	0.007713499	0.000590418
AT4G12600	0.000909091	-0.021096382	0.007713499	0.001130491
AT4G12610	0.000989011	-0.017319551	0.008999082	0.000874806
AT4G12617	0	NA	NA	0.000569661
AT4G12620	0.002098214	-0.019979538	0.012213039	0.001893939
AT4G12640	0.001909621	-0.013497638	0.009641873	0.001761642
AT4G12650	0.003223443	0.016295111	0.009115953	0.002810424
AT4G12670	0.010257937	-0.011692131	0.017355372	0.012485812
AT4G12680	0.006302521	-0.013586619	0.011920862	0.005425347
AT4G12690	0.00487395	0.010846623	0.008677686	0.004224942
AT4G12700	0.003030303	-0.008764893	0.010518407	0.002872924
AT4G12710	0.003035714	-0.013173892	0.009256198	0.002636476
AT4G12720	0.00075	-0.021096382	0.007713499	0.000772968
AT4G12730	0.005119048	-0.005827601	0.009366391	0.004950495
AT4G12731	0.006904762	-0.009854669	0.011570248	0.010075137
AT4G12735	0.05452381	-0.026244576	0.07456382	0.045081967
AT4G12740	0.004379699	-0.001458353	0.013053613	0.004608386
AT4G12750	0.001396588	-0.021733633	0.010680229	0.001241659
AT4G12760	0.001666667	-0.021096382	0.007713499	0.001407658
AT4G12770	0.003436658	-0.016004768	0.012585182	0.002978972
AT4G12780	0.008452381	0.001723911	0.013158321	0.007664199
AT4G12790	0.000555556	-0.021096382	0.007713499	0.000536152
AT4G12800	0.002232143	-0.013232211	0.009256198	0.002367424
AT4G12810	0.014161491	-0.016863621	0.035353535	0.024712758
AT4G12820	0.008351648	0.000539133	0.01516035	0.008224952
AT4G12825	0.022	-0.001509174	0.023140496	0.021701389
AT4G12830	0.008322981	0.007858871	0.013053613	0.007640651
AT4G12840	0.014503106	0.009904374	0.018801653	0.013060491
AT4G12850	0.005064935	0.004704624	0.017998163	0.004391892
AT4G12860	0.008571429	0.009224234	0.013884298	0.007352941
AT4G12870	0.004120879	-0.021626181	0.012855831	0.003396739
AT4G12880	0.003839286	0.022704324	0.011570248	0.003176714
AT4G12890	0.013265306	0.01298015	0.016198347	0.011673851
AT4G12900	0.006978022	-0.005536115	0.012534435	0.007215007
AT4G12910	0.003152709	-0.014009011	0.009641873	0.002979209
AT4G12920	0.001583851	-0.012121553	0.009256198	0.002469136
AT4G12930	0.001875	-0.021096382	0.007713499	0.002053991
AT4G12940	0.000555556	-0.021096382	0.007713499	0.000694444
AT4G12950	0.001642857	0.003893422	0.007713499	0.001353578
AT4G12960	0.012040816	0.002499963	0.020247934	0.011440527
AT4G12970	0.00702381	0.012677157	0.012855831	0.005966828
AT4G12980	0.005869565	-0.001193549	0.011570248	0.004984177
AT4G12990	0.055555556	NA	0.083333333	0.069584736
AT4G13000	0.011623377	0.007196634	0.015426997	0.010033632
AT4G13010	0.017180451	0.002959269	0.018603144	0.01489899
AT4G13020	0.006043956	-0.016621075	0.016069789	0.005256116
AT4G13030	0.017653061	0.010715562	0.02056933	0.0154619
AT4G13040	0.001734694	0.002967874	0.007713499	0.001560206
AT4G13050	0.009772727	-0.003403729	0.01446281	0.008520154
AT4G13060	0.001857143	0.012223357	0.007713499	0.005062305
AT4G13070	0.009142857	0.009152902	0.012460267	0.009221814
AT4G13075	0.008095238	-0.012037523	0.013605442	0.01079797
AT4G13080	0.005882353	0.004140188	0.009256198	0.004977247
AT4G13090	0.005042017	-0.017185034	0.009641873	0.005647131
AT4G13095	0.053428571	0.005262105	0.050909091	0.063041126
AT4G13100	0.004708995	0.003215847	0.017630854	0.008871611
AT4G13110	0.009473684	0.001760622	0.013646959	0.008933281
AT4G13130	0.012732919	-0.008319628	0.027640037	0.016586389
AT4G13150	0.011142857	-0.022742461	0.018603144	0.010326868
AT4G13160	0.014831933	-0.018436348	0.024242424	0.014568237
AT4G13170	0.007380952	-0.006753973	0.01114172	0.006239936
AT4G13180	0.007857143	0.001744116	0.017355372	0.009114583
AT4G13190	0.012391304	-0.005433565	0.016644918	0.010844017
AT4G13195	0.009880952	-0.004547487	0.012341598	0.00765118
AT4G13200	0.011753247	0.006092165	0.023140496	0.010359432
AT4G13210	0.006016484	0.005931608	0.01046832	0.005362566
AT4G13220	0.001357143	-0.007213157	0.007713499	0.001118173
AT4G13230	0.010816327	-0.016189447	0.020055096	0.010588843
AT4G13235	0.008285714	0.004296972	0.009641873	0.006567029
AT4G13240	0.002672811	-0.004346947	0.009256198	0.00233269
AT4G13250	0.001157635	-0.016468641	0.007713499	0.001236586
AT4G13260	0.002738095	-0.015313978	0.009427609	0.002303686
AT4G13261	0.008333333	-0.018238553	0.014325069	0.007291667
AT4G13263	0.015238095	-0.011550013	0.020247934	0.013333333
AT4G13266	0.004395604	-0.016517791	0.011019284	0.004082207
AT4G13270	0.012142857	0.013766617	0.014569942	0.010674266
AT4G13280	0.035454545	0.012792034	0.031087737	0.031662913
AT4G13290	0.004679803	-0.011528979	0.013498623	0.004030889
AT4G13300	0.010930736	0.001604656	0.016198347	0.009478228
AT4G13310	0.008669951	5.88E-05	0.012855831	0.008757962
AT4G13320	0.026923077	-0.002105321	0.031496786	0.023521505
AT4G13330	0.010028571	0.0008651	0.014569942	0.008522727
AT4G13340	0.008416149	-0.01389371	0.015426997	0.007940694
AT4G13345	0.013184524	-0.008771966	0.026740129	0.011731992
AT4G13350	0.001428571	-0.015487114	0.008677686	0.001243781
AT4G13360	0.003142857	-0.021907591	0.011570248	0.002999564
AT4G13370	0.008892857	-0.005750527	0.015426997	0.007696588
AT4G13380	0.006103896	-0.010312742	0.012855831	0.005793886
AT4G13390	0.005285714	-0.016102054	0.017998163	0.005681818
AT4G13395	0.011190476	-0.019668485	0.015426997	0.00874256
AT4G13400	0.012210884	0.010673733	0.015977961	0.0110277
AT4G13410	0.002910714	-0.007725574	0.012855831	0.006311958
AT4G13420	0.001473214	-0.016003215	0.010798898	0.002186705
AT4G13430	5.00E-04	-0.021096382	0.007713499	0.000428922
AT4G13440	0.005314286	0.008741701	0.012855831	0.0125
AT4G13450	0.009450549	0.011467011	0.013498623	0.008143939
AT4G13460	0.002875458	-0.018620195	0.010123967	0.002720174
AT4G13480	0.0034375	-0.024397818	0.014141414	0.003120947
AT4G13490	0.008021978	-0.010585997	0.015426997	0.006912879
AT4G13500	0.002346939	0.003893422	0.007713499	0.001901455
AT4G13510	0.009404762	-0.002500577	0.014269972	0.008196381
AT4G13520	0	NA	NA	0.001984127
AT4G13530	0.00125	-0.021096382	0.007713499	0.001076261
AT4G13540	0.002083333	-0.023714349	0.012855831	0.001744418
AT4G13550	0.003894879	-0.002465478	0.016128224	0.004256008
AT4G13560	0.004880952	-0.00304819	0.007713499	0.003882576
AT4G13570	0.012767857	-0.004604694	0.035996327	0.028729839
AT4G13572	0.006758242	-0.019750217	0.01446281	0.00928442
AT4G13575	0.001333333	-0.018660411	0.008759124	0.00708061
AT4G13577	0.007142857	-0.013924954	0.027272727	0.009920635
AT4G13580	0.002908163	-0.014253303	0.010798898	0.002423469
AT4G13590	0.004081633	-0.00951147	0.012534435	0.003472222
AT4G13600	0.001153846	-0.021096382	0.007713499	0.001771907
AT4G13610	0.003294931	-0.015646443	0.014600551	0.005039589
AT4G13615	0.011785714	-0.007818446	0.011570248	0.013652913
AT4G13620	0.01	0.00688168	0.013498623	0.010385848
AT4G13630	0.020218254	0.004088258	0.023672461	0.019567928
AT4G13640	0.005756303	-0.003756516	0.00981718	0.004870592
AT4G13650	0.006111111	-0.024796144	0.014848485	0.005357427
AT4G13660	0.008045113	-0.00390538	0.01472577	0.007009958
AT4G13670	0.007888199	0.014404119	0.014655647	0.006836779
AT4G13680	0.002470238	-0.012634467	0.011019284	0.003472222
AT4G13690	0.013714286	0.013144984	0.01814059	0.011755102
AT4G13700	0.010066964	-0.01351571	0.018732782	0.011667012
AT4G13710	0.006632653	-0.021669551	0.013884298	0.005750177
AT4G13720	0.003736264	-0.018628535	0.011570248	0.004126409
AT4G13730	0.003809524	-0.015415142	0.009917355	0.003343239
AT4G13750	0.003688388	-0.003833444	0.011502586	0.003462043
AT4G13760	0.048988095	0.008887004	0.051423324	0.056173313
AT4G13770	0.004047619	-0.015096866	0.011570248	0.003520543
AT4G13780	0.002325228	-0.007871761	0.011920862	0.002153822
AT4G13790	0.005	-0.027576064	0.019283747	0.003920251
AT4G13800	0.009178571	0.002430736	0.015426997	0.008112374
